#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:42:50Z,77.22288055419922,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:00Z,69.78739624023437,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:10Z,84.33971328735352,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:20Z,75.12399215698242,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:30Z,85.54268341064453,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:40Z,73.85565795898438,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:43:50Z,76.01730918884277,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:00Z,66.77549247741699,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:10Z,68.08055534362794,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:20Z,67.85937957763672,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:30Z,87.57786254882812,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:40Z,93.29726638793946,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:44:50Z,75.66784133911133,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:00Z,83.05449981689453,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:10Z,88.1632568359375,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:20Z,78.58747329711915,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:30Z,64.15502967834473,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:40Z,71.34682159423828,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:45:50Z,73.00523452758789,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:00Z,73.25315399169922,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:10Z,88.32524490356445,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:20Z,86.0113639831543,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:30Z,80.394091796875,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:40Z,70.08306579589843,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:46:50Z,65.56967430114746,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:00Z,67.39216194152831,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:10Z,53.30864486694336,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:20Z,67.526810836792,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:30Z,83.9686050415039,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:40Z,70.49065551757812,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:47:50Z,88.24879455566406,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:00Z,78.95570220947266,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:10Z,70.45680694580078,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:20Z,64.53009033203125,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:30Z,65.6613883972168,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:40Z,59.65478515625,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:48:50Z,74.62333755493164,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:00Z,86.76813278198242,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:10Z,92.18651428222657,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:20Z,70.75427055358887,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:30Z,65.10253219604492,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:40Z,75.23284378051758,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:49:50Z,68.55110397338868,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:00Z,74.36124191284179,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:10Z,82.83772888183594,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:20Z,78.84808731079102,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:30Z,69.42734146118164,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:40Z,77.23917694091797,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:50:50Z,68.5604694366455,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:00Z,63.864447021484374,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:10Z,77.7009292602539,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:20Z,81.0595687866211,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:30Z,99.52704772949218,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:40Z,76.7439094543457,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:51:50Z,92.98341522216796,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:00Z,83.70865478515626,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:10Z,81.32742919921876,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:20Z,85.8586929321289,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:30Z,89.16696548461914,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:40Z,124.63495788574218,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:52:50Z,89.32156372070312,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:00Z,95.49293746948243,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:10Z,76.42194976806641,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:20Z,73.61586380004883,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:30Z,87.75395965576172,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:40Z,64.92723960876465,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:53:50Z,85.39028511047363,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:00Z,73.16261138916016,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:10Z,73.21806945800782,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:20Z,81.0896987915039,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:30Z,87.09142227172852,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:40Z,93.08198928833008,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:54:50Z,68.74643020629883,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:00Z,64.35699081420898,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:10Z,74.47642517089844,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:20Z,88.45442733764648,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:30Z,79.8234962463379,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:40Z,86.50016860961914,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:55:50Z,72.17567749023438,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:00Z,66.73975677490235,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:10Z,82.6810417175293,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:20Z,73.51989288330078,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:30Z,78.00178756713868,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:40Z,82.45331192016602,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:56:50Z,90.88080444335938,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:00Z,87.77413177490234,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:10Z,96.13062286376953,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:20Z,90.35425567626953,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:30Z,82.20658721923829,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:40Z,87.93510513305664,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:50Z,83.93776016235351,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:00Z,97.11886291503906,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:10Z,61.585242462158206,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:20Z,93.39693717956543,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:30Z,75.9663703918457,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:40Z,75.87718124389649,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:50Z,79.69933013916015,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:00Z,76.85840072631837,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:10Z,78.24562149047851,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:20Z,69.05802764892579,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:30Z,69.98226776123047,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:40Z,71.01224670410156,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:50Z,64.45739860534668,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:00Z,70.96024360656739,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:10Z,66.30214767456054,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:20Z,86.67932205200195,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:30Z,76.53605422973632,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:40Z,82.84168548583985,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:50Z,85.4445426940918,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:00Z,90.2249771118164,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:10Z,89.8115478515625,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:20Z,86.71470489501954,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:30Z,95.73030395507813,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:40Z,81.17303695678712,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:50Z,81.78211135864258,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:00Z,77.47592620849609,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:10Z,90.98601989746093,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:20Z,80.19434051513672,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:30Z,78.5499481201172,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:40Z,80.84040908813476,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:50Z,80.93009643554687,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:00Z,102.79866333007813,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:10Z,82.6029899597168,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:20Z,67.80478210449219,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:30Z,70.29709968566894,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:40Z,87.61099777221679,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:50Z,94.67871932983398,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:00Z,85.96984786987305,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:10Z,96.05828857421875,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:20Z,89.94999694824219,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:30Z,88.05572662353515,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:40Z,87.46502838134765,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:50Z,67.73467407226562,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:00Z,69.4617359161377,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:10Z,71.77694931030274,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:20Z,89.11521606445312,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:30Z,87.05378189086915,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,4,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:40Z,79.67863082885742,power_w,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
